labeltype;WBE_Naam_Toek;labeljaar;provincie_toek;toegekend;verwezenlijkt;percentage_verwezelijkt;KboNummer_Toek
Bokken;De Barebeek;2014;Vlaams-Brabant;19;16;84.21052631578947;457285318
Bokken;De Barebeek;2015;Vlaams-Brabant;15;15;100;457285318
Bokken;De Barebeek;2016;Vlaams-Brabant;15;14;93.33333333333333;457285318
Bokken;De Barebeek;2017;Vlaams-Brabant;27;25;92.5925925925926;457285318
Bokken;De Barebeek;2018;Vlaams-Brabant;17;16;94.11764705882352;457285318
Bokken;De Barebeek;2019;Vlaams-Brabant;17;15;88.23529411764706;457285318
Bokken;De Barebeek;2020;Vlaams-Brabant;17;17;100;457285318
Bokken;De Barebeek;2021;Vlaams-Brabant;16;16;100;457285318
Bokken;De Barebeek;2022;Vlaams-Brabant;16;16;100;457285318
Bokken;De Bekkevoortse;2003;Vlaams-Brabant;7;4;57.14285714285714;463385430
Bokken;De Bekkevoortse;2004;Vlaams-Brabant;7;4;57.14285714285714;463385430
Bokken;De Bekkevoortse;2005;Vlaams-Brabant;8;5;62.5;463385430
Bokken;De Bekkevoortse;2006;Vlaams-Brabant;7;6;85.71428571428571;463385430
Bokken;De Bekkevoortse;2007;Vlaams-Brabant;8;5;62.5;463385430
Bokken;De Bekkevoortse;2008;Vlaams-Brabant;8;4;50;463385430
Bokken;De Bekkevoortse;2009;Vlaams-Brabant;7;2;28.57142857142857;463385430
Bokken;De Bekkevoortse;2010;Vlaams-Brabant;5;3;60;463385430
Bokken;De Bekkevoortse;2011;Vlaams-Brabant;9;5;55.55555555555556;463385430
Bokken;De Bekkevoortse;2012;Vlaams-Brabant;9;8;88.88888888888889;463385430
Bokken;De Bekkevoortse;2013;Vlaams-Brabant;15;12;80;463385430
Bokken;De Bekkevoortse;2014;Vlaams-Brabant;19;14;73.68421052631578;463385430
Bokken;De Bekkevoortse;2015;Vlaams-Brabant;13;0;0;463385430
Bokken;De Bekkevoortse;2016;Vlaams-Brabant;13;2;15.384615384615385;463385430
Bokken;De Bekkevoortse;2017;Vlaams-Brabant;13;1;7.6923076923076925;463385430
Bokken;De Bekkevoortse;2018;Vlaams-Brabant;13;0;0;463385430
Bokken;De Bekkevoortse;2019;Vlaams-Brabant;13;0;0;463385430
Bokken;De Bekkevoortse;2020;Vlaams-Brabant;13;0;0;463385430
Bokken;De Bekkevoortse;2021;Vlaams-Brabant;15;15;100;463385430
Bokken;De Bekkevoortse;2022;Vlaams-Brabant;15;15;100;463385430
Bokken;De Beneden-Marck;2002;Antwerpen;4;2;50;451273593
Bokken;De Beneden-Marck;2003;Antwerpen;2;2;100;451273593
Bokken;De Beneden-Marck;2004;Antwerpen;1;1;100;451273593
Bokken;De Beneden-Marck;2005;Antwerpen;6;4;66.66666666666666;451273593
Bokken;De Beneden-Marck;2006;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2007;Antwerpen;7;4;57.14285714285714;451273593
Bokken;De Beneden-Marck;2008;Antwerpen;4;4;100;451273593
Bokken;De Beneden-Marck;2009;Antwerpen;3;3;100;451273593
Bokken;De Beneden-Marck;2010;Antwerpen;4;4;100;451273593
Bokken;De Beneden-Marck;2011;Antwerpen;5;3;60;451273593
Bokken;De Beneden-Marck;2012;Antwerpen;5;4;80;451273593
Bokken;De Beneden-Marck;2013;Antwerpen;5;3;60;451273593
Bokken;De Beneden-Marck;2014;Antwerpen;5;5;100;451273593
Bokken;De Beneden-Marck;2015;Antwerpen;6;4;66.66666666666666;451273593
Bokken;De Beneden-Marck;2016;Antwerpen;6;5;83.33333333333334;451273593
Bokken;De Beneden-Marck;2017;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2018;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2019;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2020;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2021;Antwerpen;6;6;100;451273593
Bokken;De Beneden-Marck;2022;Antwerpen;6;6;100;451273593
Bokken;De Burcht;2003;Limburg;1;0;0;453096797
Bokken;De Burcht;2004;Limburg;2;0;0;453096797
Bokken;De Burcht;2005;Limburg;3;1;33.33333333333333;453096797
Bokken;De Burcht;2006;Limburg;4;2;50;453096797
Bokken;De Burcht;2007;Limburg;7;4;57.14285714285714;453096797
Bokken;De Burcht;2008;Limburg;7;2;28.57142857142857;453096797
Bokken;De Burcht;2009;Limburg;9;6;66.66666666666666;453096797
Bokken;De Burcht;2010;Limburg;10;7;70;453096797
Bokken;De Burcht;2011;Limburg;15;9;60;453096797
Bokken;De Burcht;2012;Limburg;18;11;61.111111111111114;453096797
Bokken;De Burcht;2013;Limburg;17;12;70.58823529411765;453096797
Bokken;De Burcht;2014;Limburg;19;5;26.31578947368421;453096797
Bokken;De Burcht;2015;Limburg;19;16;84.21052631578947;453096797
Bokken;De Burcht;2016;Limburg;19;19;100;453096797
Bokken;De Burcht;2017;Limburg;19;18;94.73684210526315;453096797
Bokken;De Burcht;2018;Limburg;26;25;96.15384615384616;453096797
Bokken;De Burcht;2019;Limburg;26;21;80.76923076923077;453096797
Bokken;De Burcht;2020;Limburg;26;25;96.15384615384616;453096797
Bokken;De Burcht;2021;Limburg;26;24;92.3076923076923;453096797
Bokken;De Burcht;2022;Limburg;26;23;88.46153846153845;453096797
Bokken;De Gete-, de Velpe-, de Menevallei;2002;Vlaams-Brabant;9;5;55.55555555555556;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2003;Vlaams-Brabant;7;5;71.42857142857143;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2004;Vlaams-Brabant;10;5;50;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2005;Vlaams-Brabant;14;10;71.42857142857143;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2006;Vlaams-Brabant;14;14;100;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2007;Vlaams-Brabant;14;11;78.57142857142857;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2008;Vlaams-Brabant;13;10;76.92307692307693;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2009;Vlaams-Brabant;10;8;80;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2010;Vlaams-Brabant;9;8;88.88888888888889;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2011;Vlaams-Brabant;10;9;90;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2013;Vlaams-Brabant;12;9;75;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2014;Vlaams-Brabant;12;10;83.33333333333334;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2015;Vlaams-Brabant;12;12;100;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2016;Vlaams-Brabant;12;10;83.33333333333334;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2018;Vlaams-Brabant;13;13;100;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2019;Vlaams-Brabant;15;13;86.66666666666667;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2020;Vlaams-Brabant;15;12;80;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2021;Vlaams-Brabant;17;17;100;451933589
Bokken;De Gete-, de Velpe-, de Menevallei;2022;Vlaams-Brabant;17;17;100;451933589
Bokken;De Grote Beek;2002;Limburg;18;0;0;451133439
Bokken;De Grote Beek;2003;Limburg;20;17;85;451133439
Bokken;De Grote Beek;2004;Limburg;19;13;68.42105263157895;451133439
Bokken;De Grote Beek;2005;Limburg;18;14;77.77777777777779;451133439
Bokken;De Grote Beek;2006;Limburg;23;20;86.95652173913044;451133439
Bokken;De Grote Beek;2007;Limburg;22;20;90.9090909090909;451133439
Bokken;De Grote Beek;2008;Limburg;26;16;61.53846153846154;451133439
Bokken;De Grote Beek;2009;Limburg;31;28;90.32258064516128;451133439
Bokken;De Grote Beek;2010;Limburg;26;22;84.61538461538461;451133439
Bokken;De Grote Beek;2011;Limburg;36;29;80.55555555555556;451133439
Bokken;De Grote Beek;2012;Limburg;33;25;75.75757575757575;451133439
Bokken;De Grote Beek;2013;Limburg;31;24;77.41935483870968;451133439
Bokken;De Grote Beek;2014;Limburg;36;33;91.66666666666666;451133439
Bokken;De Grote Beek;2015;Limburg;35;29;82.85714285714286;451133439
Bokken;De Grote Beek;2016;Limburg;35;34;97.14285714285714;451133439
Bokken;De Grote Beek;2017;Limburg;35;33;94.28571428571428;451133439
Bokken;De Grote Beek;2018;Limburg;37;32;86.48648648648648;451133439
Bokken;De Grote Beek;2019;Limburg;37;30;81.08108108108108;451133439
Bokken;De Grote Beek;2020;Limburg;37;35;94.5945945945946;451133439
Bokken;De Grote Beek;2021;Limburg;34;30;88.23529411764706;451133439
Bokken;De Grote Beek;2022;Limburg;34;31;91.17647058823529;451133439
Bokken;De Hei;2002;Limburg;16;14;87.5;453896157
Bokken;De Hei;2003;Limburg;28;28;100;453896157
Bokken;De Hei;2004;Limburg;42;37;88.09523809523809;453896157
Bokken;De Hei;2005;Limburg;35;32;91.42857142857143;453896157
Bokken;De Hei;2006;Limburg;39;38;97.43589743589743;453896157
Bokken;De Hei;2007;Limburg;39;37;94.87179487179486;453896157
Bokken;De Hei;2008;Limburg;45;43;95.55555555555556;453896157
Bokken;De Hei;2009;Limburg;56;56;100;453896157
Bokken;De Hei;2010;Limburg;64;62;96.875;453896157
Bokken;De Hei;2011;Limburg;75;67;89.33333333333333;453896157
Bokken;De Hei;2012;Limburg;74;68;91.8918918918919;453896157
Bokken;De Hei;2013;Limburg;78;73;93.58974358974359;453896157
Bokken;De Hei;2014;Limburg;82;42;51.21951219512195;453896157
Bokken;De Hei;2015;Limburg;82;79;96.34146341463415;453896157
Bokken;De Hei;2016;Limburg;82;69;84.14634146341463;453896157
Bokken;De Hei;2017;Limburg;82;71;86.58536585365853;453896157
Bokken;De Hei;2018;Limburg;79;70;88.60759493670885;453896157
Bokken;De Hei;2019;Limburg;79;76;96.20253164556962;453896157
Bokken;De Hei;2020;Limburg;79;77;97.46835443037975;453896157
Bokken;De Hei;2021;Limburg;78;78;100;453896157
Bokken;De Hei;2022;Limburg;78;78;100;453896157
Bokken;De Herk;2003;Limburg;5;1;20;449013790
Bokken;De Herk;2004;Limburg;10;4;40;449013790
Bokken;De Herk;2005;Limburg;15;4;26.666666666666668;449013790
Bokken;De Herk;2006;Limburg;8;2;25;449013790
Bokken;De Herk;2007;Limburg;11;7;63.63636363636363;449013790
Bokken;De Herk;2008;Limburg;23;13;56.52173913043478;449013790
Bokken;De Herk;2009;Limburg;14;11;78.57142857142857;449013790
Bokken;De Herk;2010;Limburg;21;11;52.38095238095239;449013790
Bokken;De Herk;2011;Limburg;18;9;50;449013790
Bokken;De Herk;2012;Limburg;22;13;59.09090909090909;449013790
Bokken;De Herk;2013;Limburg;31;21;67.74193548387096;449013790
Bokken;De Herk;2014;Limburg;26;16;61.53846153846154;449013790
Bokken;De Herk;2015;Limburg;19;18;94.73684210526315;449013790
Bokken;De Herk;2016;Limburg;19;17;89.47368421052632;449013790
Bokken;De Herk;2017;Limburg;19;19;100;449013790
Bokken;De Herk;2018;Limburg;32;29;90.625;449013790
Bokken;De Herk;2019;Limburg;32;32;100;449013790
Bokken;De Herk;2020;Limburg;32;31;96.875;449013790
Bokken;De Herk;2021;Limburg;37;36;97.2972972972973;449013790
Bokken;De Herk;2022;Limburg;37;37;100;449013790
Bokken;De Kemmelbeek;2007;West-Vlaanderen;1;1;100;453903778
Bokken;De Kemmelbeek;2008;West-Vlaanderen;1;1;100;453903778
Bokken;De Kemmelbeek;2009;West-Vlaanderen;2;1;50;453903778
Bokken;De Kemmelbeek;2010;West-Vlaanderen;2;1;50;453903778
Bokken;De Kemmelbeek;2011;West-Vlaanderen;2;2;100;453903778
Bokken;De Kemmelbeek;2012;West-Vlaanderen;2;2;100;453903778
Bokken;De Kemmelbeek;2013;West-Vlaanderen;2;1;50;453903778
Bokken;De Kemmelbeek;2014;West-Vlaanderen;2;2;100;453903778
Bokken;De Kemmelbeek;2015;West-Vlaanderen;4;4;100;453903778
Bokken;De Kemmelbeek;2016;West-Vlaanderen;4;4;100;453903778
Bokken;De Kemmelbeek;2017;West-Vlaanderen;4;4;100;453903778
Bokken;De Kemmelbeek;2018;West-Vlaanderen;6;5;83.33333333333334;453903778
Bokken;De Kemmelbeek;2019;West-Vlaanderen;5;5;100;453903778
Bokken;De Kemmelbeek;2020;West-Vlaanderen;5;3;60;453903778
Bokken;De Kemmelbeek;2021;West-Vlaanderen;7;3;42.857142857142854;453903778
Bokken;De Kemmelbeek;2022;West-Vlaanderen;7;5;71.42857142857143;453903778
Bokken;De Kitsen;2003;Vlaams-Brabant;1;0;0;454700267
Bokken;De Kitsen;2006;Vlaams-Brabant;4;1;25;454700267
Bokken;De Kitsen;2007;Vlaams-Brabant;5;2;40;454700267
Bokken;De Kitsen;2008;Vlaams-Brabant;3;3;100;454700267
Bokken;De Kitsen;2009;Vlaams-Brabant;12;5;41.66666666666667;454700267
Bokken;De Kitsen;2010;Vlaams-Brabant;10;5;50;454700267
Bokken;De Kitsen;2011;Vlaams-Brabant;11;3;27.27272727272727;454700267
Bokken;De Kitsen;2012;Vlaams-Brabant;17;7;41.17647058823529;454700267
Bokken;De Kitsen;2013;Vlaams-Brabant;16;6;37.5;454700267
Bokken;De Kitsen;2014;Vlaams-Brabant;19;11;57.89473684210527;454700267
Bokken;De Kitsen;2015;Vlaams-Brabant;5;5;100;454700267
Bokken;De Kitsen;2016;Vlaams-Brabant;6;6;100;454700267
Bokken;De Kitsen;2017;Vlaams-Brabant;6;6;100;454700267
Bokken;De Kitsen;2018;Vlaams-Brabant;8;7;87.5;454700267
Bokken;De Kitsen;2019;Vlaams-Brabant;8;8;100;454700267
Bokken;De Kitsen;2020;Vlaams-Brabant;8;8;100;454700267
Bokken;De Kitsen;2021;Vlaams-Brabant;12;12;100;454700267
Bokken;De Kitsen;2022;Vlaams-Brabant;12;12;100;454700267
Bokken;De Klaverbeek;2019;Vlaams-Brabant;4;4;100;453997018
Bokken;De Klaverbeek;2020;Vlaams-Brabant;4;3;75;453997018
Bokken;De Klaverbeek;2021;Vlaams-Brabant;7;6;85.71428571428571;453997018
Bokken;De Klaverbeek;2022;Vlaams-Brabant;7;7;100;453997018
Bokken;De Korhaan;2002;Limburg;17;0;0;450282710
Bokken;De Korhaan;2003;Limburg;14;9;64.28571428571429;450282710
Bokken;De Korhaan;2004;Limburg;20;16;80;450282710
Bokken;De Korhaan;2005;Limburg;42;32;76.19047619047619;450282710
Bokken;De Korhaan;2006;Limburg;18;11;61.111111111111114;450282710
Bokken;De Korhaan;2007;Limburg;22;18;81.81818181818183;450282710
Bokken;De Korhaan;2008;Limburg;20;14;70;450282710
Bokken;De Korhaan;2009;Limburg;24;18;75;450282710
Bokken;De Korhaan;2010;Limburg;30;25;83.33333333333334;450282710
Bokken;De Korhaan;2011;Limburg;32;20;62.5;450282710
Bokken;De Korhaan;2012;Limburg;36;26;72.22222222222221;450282710
Bokken;De Korhaan;2013;Limburg;33;28;84.84848484848484;450282710
Bokken;De Korhaan;2014;Limburg;32;26;81.25;450282710
Bokken;De Korhaan;2015;Limburg;30;28;93.33333333333333;450282710
Bokken;De Korhaan;2016;Limburg;30;24;80;450282710
Bokken;De Korhaan;2017;Limburg;30;29;96.66666666666667;450282710
Bokken;De Korhaan;2018;Limburg;34;32;94.11764705882352;450282710
Bokken;De Korhaan;2019;Limburg;34;31;91.17647058823529;450282710
Bokken;De Korhaan;2020;Limburg;34;33;97.05882352941177;450282710
Bokken;De Korhaan;2021;Limburg;34;33;97.05882352941177;450282710
Bokken;De Korhaan;2022;Limburg;34;33;97.05882352941177;450282710
Bokken;De Lavondel;2015;Oost-Vlaanderen;2;1;50;457721917
Bokken;De Lavondel;2016;Oost-Vlaanderen;2;0;0;457721917
Bokken;De Lavondel;2017;Oost-Vlaanderen;3;1;33.33333333333333;457721917
Bokken;De Lavondel;2018;Oost-Vlaanderen;4;0;0;457721917
Bokken;De Lavondel;2019;Oost-Vlaanderen;2;0;0;457721917
Bokken;De Lavondel;2020;Oost-Vlaanderen;2;2;100;457721917
Bokken;De Lavondel;2021;Oost-Vlaanderen;4;0;0;457721917
Bokken;De Lavondel;2022;Oost-Vlaanderen;4;4;100;457721917
Bokken;De Ledebeek;2018;Oost-Vlaanderen;2;0;0;461205603
Bokken;De Ledebeek;2019;Oost-Vlaanderen;2;0;0;461205603
Bokken;De Ledebeek;2020;Oost-Vlaanderen;2;0;0;461205603
Bokken;De Ledebeek;2021;Oost-Vlaanderen;2;0;0;461205603
Bokken;De Ledebeek;2022;Oost-Vlaanderen;2;0;0;461205603
Bokken;De Leeuwerik;2011;Limburg;1;0;0;448077840
Bokken;De Leeuwerik;2013;Limburg;4;0;0;448077840
Bokken;De Leeuwerik;2014;Limburg;5;2;40;448077840
Bokken;De Leeuwerik;2015;Limburg;6;0;0;448077840
Bokken;De Leeuwerik;2016;Limburg;6;3;50;448077840
Bokken;De Leeuwerik;2017;Limburg;6;1;16.666666666666664;448077840
Bokken;De Leeuwerik;2018;Limburg;6;1;16.666666666666664;448077840
Bokken;De Leeuwerik;2019;Limburg;5;4;80;448077840
Bokken;De Leeuwerik;2020;Limburg;5;5;100;448077840
Bokken;De Leeuwerik;2021;Limburg;5;4;80;448077840
Bokken;De Leeuwerik;2022;Limburg;5;3;60;448077840
Bokken;De Mandelvallei;2012;West-Vlaanderen;1;1;100;456337290
Bokken;De Mandelvallei;2013;West-Vlaanderen;1;1;100;456337290
Bokken;De Mandelvallei;2014;West-Vlaanderen;1;1;100;456337290
Bokken;De Mandelvallei;2015;West-Vlaanderen;2;2;100;456337290
Bokken;De Mandelvallei;2016;West-Vlaanderen;2;2;100;456337290
Bokken;De Mandelvallei;2017;West-Vlaanderen;2;2;100;456337290
Bokken;De Mandelvallei;2018;West-Vlaanderen;2;0;0;456337290
Bokken;De Mandelvallei;2019;West-Vlaanderen;1;1;100;456337290
Bokken;De Mandelvallei;2020;West-Vlaanderen;1;1;100;456337290
Bokken;De Mandelvallei;2021;West-Vlaanderen;2;2;100;456337290
Bokken;De Mandelvallei;2022;West-Vlaanderen;4;2;50;456337290
Bokken;De Molenbeek;2007;Vlaams-Brabant;1;1;100;460075948
Bokken;De Molenbeek;2008;Vlaams-Brabant;1;0;0;460075948
Bokken;De Molenbeek;2010;Vlaams-Brabant;1;0;0;460075948
Bokken;De Molenbeek;2012;Vlaams-Brabant;2;0;0;460075948
Bokken;De Molenbeek;2014;Vlaams-Brabant;1;0;0;460075948
Bokken;De Molenbeek;2016;Vlaams-Brabant;2;2;100;460075948
Bokken;De Molenbeek;2017;Vlaams-Brabant;2;1;50;460075948
Bokken;De Molenbeek;2018;Vlaams-Brabant;2;2;100;460075948
Bokken;De Molenbeek;2019;Vlaams-Brabant;3;3;100;460075948
Bokken;De Molenbeek;2020;Vlaams-Brabant;3;2;66.66666666666666;460075948
Bokken;De Molenbeek;2021;Vlaams-Brabant;3;1;33.33333333333333;460075948
Bokken;De Molenbeek;2022;Vlaams-Brabant;6;2;33.33333333333333;460075948
Bokken;De Molenbeekvallei;2002;Limburg;14;0;0;463455805
Bokken;De Molenbeekvallei;2003;Limburg;22;12;54.54545454545454;463455805
Bokken;De Molenbeekvallei;2004;Limburg;20;15;75;463455805
Bokken;De Molenbeekvallei;2005;Limburg;26;16;61.53846153846154;463455805
Bokken;De Molenbeekvallei;2006;Limburg;24;13;54.166666666666664;463455805
Bokken;De Molenbeekvallei;2007;Limburg;21;7;33.33333333333333;463455805
Bokken;De Molenbeekvallei;2008;Limburg;24;5;20.833333333333336;463455805
Bokken;De Molenbeekvallei;2009;Limburg;25;19;76;463455805
Bokken;De Molenbeekvallei;2010;Limburg;36;16;44.44444444444444;463455805
Bokken;De Molenbeekvallei;2011;Limburg;29;12;41.37931034482759;463455805
Bokken;De Molenbeekvallei;2012;Limburg;30;8;26.666666666666668;463455805
Bokken;De Molenbeekvallei;2013;Limburg;32;18;56.25;463455805
Bokken;De Molenbeekvallei;2014;Limburg;33;23;69.6969696969697;463455805
Bokken;De Molenbeekvallei;2015;Limburg;24;22;91.66666666666666;463455805
Bokken;De Molenbeekvallei;2016;Limburg;24;24;100;463455805
Bokken;De Molenbeekvallei;2017;Limburg;24;24;100;463455805
Bokken;De Molenbeekvallei;2018;Limburg;24;24;100;463455805
Bokken;De Molenbeekvallei;2019;Limburg;24;24;100;463455805
Bokken;De Molenbeekvallei;2020;Limburg;24;24;100;463455805
Bokken;De Molenbeekvallei;2021;Limburg;30;30;100;463455805
Bokken;De Molenbeekvallei;2022;Limburg;30;27;90;463455805
Bokken;De Oetervallei;2002;Limburg;20;0;0;456346002
Bokken;De Oetervallei;2003;Limburg;20;18;90;456346002
Bokken;De Oetervallei;2005;Limburg;28;28;100;456346002
Bokken;De Oetervallei;2006;Limburg;29;27;93.10344827586206;456346002
Bokken;De Oetervallei;2007;Limburg;33;32;96.96969696969697;456346002
Bokken;De Oetervallei;2008;Limburg;36;36;100;456346002
Bokken;De Oetervallei;2009;Limburg;38;31;81.57894736842105;456346002
Bokken;De Oetervallei;2010;Limburg;53;34;64.15094339622641;456346002
Bokken;De Oetervallei;2011;Limburg;54;26;48.148148148148145;456346002
Bokken;De Oetervallei;2012;Limburg;51;32;62.745098039215684;456346002
Bokken;De Oetervallei;2013;Limburg;63;34;53.96825396825397;456346002
Bokken;De Oetervallei;2014;Limburg;47;42;89.36170212765957;456346002
Bokken;De Oetervallei;2015;Limburg;50;46;92;456346002
Bokken;De Oetervallei;2016;Limburg;50;46;92;456346002
Bokken;De Oetervallei;2017;Limburg;50;39;78;456346002
Bokken;De Oetervallei;2018;Limburg;47;33;70.2127659574468;456346002
Bokken;De Oetervallei;2019;Limburg;47;34;72.3404255319149;456346002
Bokken;De Oetervallei;2020;Limburg;47;46;97.87234042553192;456346002
Bokken;De Oetervallei;2021;Limburg;37;33;89.1891891891892;456346002
Bokken;De Oetervallei;2022;Limburg;37;34;91.8918918918919;456346002
Bokken;De Pereleer;2011;Limburg;3;1;33.33333333333333;827802552
Bokken;De Pereleer;2012;Limburg;3;2;66.66666666666666;827802552
Bokken;De Pereleer;2013;Limburg;3;2;66.66666666666666;827802552
Bokken;De Pereleer;2014;Limburg;4;2;50;827802552
Bokken;De Pereleer;2015;Limburg;4;4;100;827802552
Bokken;De Pereleer;2016;Limburg;4;4;100;827802552
Bokken;De Pereleer;2017;Limburg;4;4;100;827802552
Bokken;De Pereleer;2018;Limburg;4;4;100;827802552
Bokken;De Pereleer;2019;Limburg;4;4;100;827802552
Bokken;De Pereleer;2020;Limburg;4;4;100;827802552
Bokken;De Pereleer;2021;Limburg;6;6;100;827802552
Bokken;De Planck;2002;Limburg;6;0;0;NA
Bokken;De Planck;2003;Limburg;7;3;42.857142857142854;NA
Bokken;De Planck;2004;Limburg;7;3;42.857142857142854;NA
Bokken;De Planck;2005;Limburg;8;8;100;NA
Bokken;De Planck;2006;Limburg;10;5;50;NA
Bokken;De Planck;2007;Limburg;8;7;87.5;NA
Bokken;De Planck;2008;Limburg;12;3;25;NA
Bokken;De Planck;2009;Limburg;10;0;0;NA
Bokken;De Prinsenloop;2006;Limburg;5;5;100;873552603
Bokken;De Prinsenloop;2007;Limburg;6;6;100;873552603
Bokken;De Prinsenloop;2008;Limburg;7;5;71.42857142857143;873552603
Bokken;De Prinsenloop;2009;Limburg;7;6;85.71428571428571;873552603
Bokken;De Prinsenloop;2010;Limburg;7;6;85.71428571428571;873552603
Bokken;De Prinsenloop;2011;Limburg;7;4;57.14285714285714;873552603
Bokken;De Prinsenloop;2012;Limburg;6;6;100;873552603
Bokken;De Prinsenloop;2013;Limburg;9;9;100;873552603
Bokken;De Prinsenloop;2014;Limburg;16;12;75;873552603
Bokken;De Prinsenloop;2015;Limburg;12;11;91.66666666666666;873552603
Bokken;De Prinsenloop;2016;Limburg;12;12;100;873552603
Bokken;De Prinsenloop;2017;Limburg;12;12;100;873552603
Bokken;De Prinsenloop;2018;Limburg;11;11;100;873552603
Bokken;De Prinsenloop;2019;Limburg;11;11;100;873552603
Bokken;De Prinsenloop;2020;Limburg;11;11;100;873552603
Bokken;De Prinsenloop;2021;Limburg;12;12;100;873552603
Bokken;De Prinsenloop;2022;Limburg;12;11;91.66666666666666;873552603
Bokken;De Reynaert;2012;Oost-Vlaanderen;4;3;75;452934669
Bokken;De Reynaert;2013;Oost-Vlaanderen;10;6;60;452934669
Bokken;De Reynaert;2014;Oost-Vlaanderen;12;8;66.66666666666666;452934669
Bokken;De Reynaert;2015;Oost-Vlaanderen;11;9;81.81818181818183;452934669
Bokken;De Reynaert;2016;Oost-Vlaanderen;11;8;72.72727272727273;452934669
Bokken;De Reynaert;2017;Oost-Vlaanderen;11;10;90.9090909090909;452934669
Bokken;De Reynaert;2018;Oost-Vlaanderen;13;13;100;452934669
Bokken;De Reynaert;2019;Oost-Vlaanderen;13;12;92.3076923076923;452934669
Bokken;De Reynaert;2020;Oost-Vlaanderen;13;13;100;452934669
Bokken;De Reynaert;2021;Oost-Vlaanderen;15;15;100;452934669
Bokken;De Reynaert;2022;Oost-Vlaanderen;15;14;93.33333333333333;452934669
Bokken;De Vart;2002;Antwerpen;38;29;76.31578947368422;451011101
Bokken;De Vart;2003;Antwerpen;37;19;51.35135135135135;451011101
Bokken;De Vart;2004;Antwerpen;39;28;71.7948717948718;451011101
Bokken;De Vart;2005;Antwerpen;37;24;64.86486486486487;451011101
Bokken;De Vart;2006;Antwerpen;37;20;54.054054054054056;451011101
Bokken;De Vart;2007;Antwerpen;37;25;67.56756756756756;451011101
Bokken;De Vart;2008;Antwerpen;28;22;78.57142857142857;451011101
Bokken;De Vart;2009;Antwerpen;28;19;67.85714285714286;451011101
Bokken;De Vart;2010;Antwerpen;28;23;82.14285714285714;451011101
Bokken;De Vart;2011;Antwerpen;28;24;85.71428571428571;451011101
