NISCODE,Area_m2,Area_ha,Area_km2,Area_hab_m2_bebouwd,Area_hab_m2_bos,Area_hab_m2_grasland,Area_hab_m2_landbouw,Area_hab_m2_water,Area_hab_m2_andere,Area_hab_ha_bebouwd,Area_hab_ha_bos,Area_hab_ha_grasland,Area_hab_ha_landbouw,Area_hab_ha_water,Area_hab_ha_andere,Area_hab_km2_bebouwd,Area_hab_km2_bos,Area_hab_km2_grasland,Area_hab_km2_landbouw,Area_hab_km2_water,Area_hab_km2_andere,perc_bos,perc_water,perc_landbouw,perc_grasland,perc_bebouwd,perc_andere
13016,17390007.078745004,1739.0007078745004,17.390007078745004,7085319.835925197,2607085.2333733765,2549165.6238922793,5148436.1748825675,0,0.2106715813279152,708.5319835925197,260.7085233373377,254.91656238922795,514.8436174882568,0,2.106715813279152e-5,7.085319835925197,2.6070852333733763,2.5491656238922795,5.148436174882567,0,2.1067158132791518e-7,0.14991858379171655,0,0.29605716383952835,0.14658795780526196,0.40743628244897345,1.211451958437724e-8
23024,40219486.69542701,4021.948669542701,40.21948669542701,8304051.218914524,347478.8902387733,4159671.25469228,27408284.645935584,0,0.6856458429247141,830.4051218914524,34.747889023877335,415.96712546922805,2740.8284645935587,0,6.856458429247141e-5,8.304051218914523,0.3474788902387733,4.15967125469228,27.408284645935584,0,6.85645842924714e-7,0.008639565513855302,0,0.6814677883258995,0.10342427505831989,0.20646835405432218,1.7047603021812624e-8
11013,8711319.766885217,871.1319766885217,8.711319766885216,1219119.0074861739,5395508.441809932,125601.06061953437,1971090.94430115,0,0.31266842712648213,121.91190074861738,539.5508441809932,12.560106061953437,197.10909443011502,0,3.1266842712648214e-5,1.2191190074861737,5.395508441809931,0.12560106061953435,1.97109094430115,0,3.126684271264821e-7,0.6193675110308948,0,0.22626777538277934,0.014418143746368727,0.1399465339477576,3.5892199516661585e-8
41002,8482356.168388851,848.2356168388851,8.48235616838885,34003951.44910499,2254343.9844063367,2639062.950345202,39778772.81624399,0,0,3400.395144910499,225.4343984406337,263.9062950345202,3977.8772816243995,0,0,34.00395144910498,2.254343984406337,2.6390629503452017,39.77877281624399,0,0,0.2657686071716238,0,4.689590017981952,0.31112380781417587,4.008786093636026,0
41002,70193774.90993592,7019.377490993593,70.19377490993593,34003951.44910499,2254343.9844063367,2639062.950345202,39778772.81624399,0,0,3400.395144910499,225.4343984406337,263.9062950345202,3977.8772816243995,0,0,34.00395144910498,2.254343984406337,2.6390629503452017,39.77877281624399,0,0,0.0321160101062927,0,0.5666994383374203,0.03759682327572958,0.4844297303106252,0
36011,22853541.244384967,2285.354124438497,22.853541244384967,4813783.093689545,0,762833.306411285,20576266.66910313,0,0,481.3783093689545,0,76.2833306411285,2057.6266669103134,0,0,4.813783093689545,0,0.7628333064112849,20.57626666910313,0,0,0,0,0.900353535982466,0.03337921673730588,0.21063620041258482,0
36011,3299341.870899537,329.93418708995375,3.299341870899537,4813783.093689545,0,762833.306411285,20576266.66910313,0,0,481.3783093689545,0,76.2833306411285,2057.6266669103134,0,0,4.813783093689545,0,0.7628333064112849,20.57626666910313,0,0,0,0,6.236476083484246,0.2312077184663816,1.4590131250560914,0
41018,80071368.56731439,8007.136856731439,80.07136856731438,20879003.323287025,4125407.310358492,9953417.302657954,45113540.91216882,0,0,2087.9003323287025,412.54073103584926,995.3417302657955,4511.354091216883,0,0,20.879003323287023,4.125407310358492,9.953417302657956,45.11354091216882,0,0,0.05152162856927249,0,0.5634166334279996,0.1243068212864417,0.26075492022762753,0
11018,5458718.159829291,545.8718159829291,5.45871815982929,1805922.9733600763,2673174.8560583936,176041.66825211942,269842.9561265351,533735.8431652152,0,180.59229733600765,267.31748560583935,17.60416682521194,26.98429561265351,53.37358431652152,0,1.8059229733600763,2.6731748560583934,0.17604166825211942,0.2698429561265351,0.5337358431652152,0,0.4897074327321547,0.09777677241022949,0.04943339227738657,0.03224963500545057,0.3308327926966196,0
13029,6538789.877299035,653.8789877299035,6.538789877299035,9201259.694647722,2186636.546464486,2042770.267252424,9084095.905749207,612609.7835467923,0,920.1259694647723,218.6636546464486,204.2770267252424,908.4095905749208,61.26097835467923,0,9.201259694647723,2.186636546464486,2.0427702672524237,9.084095905749207,0.6126097835467923,0,0.3344099730220595,0.09368855629901994,1.3892625510550214,0.3124079998876225,1.4071808189757076,0
13029,16588582.636024231,1658.8582636024232,16.58858263602423,9201259.694647722,2186636.546464486,2042770.267252424,9084095.905749207,612609.7835467923,0,920.1259694647723,218.6636546464486,204.2770267252424,908.4095905749208,61.26097835467923,0,9.201259694647723,2.186636546464486,2.0427702672524237,9.084095905749207,0.6126097835467923,0,0.13181575511556515,0.03692960375146408,0.5476113363670945,0.12314314683017505,0.5546742537645144,0
23077,37967077.763377056,3796.7077763377056,37.967077763377056,15483689.048583783,454015.3635733964,1394182.2663873648,23356628.073715974,0,0,1548.3689048583783,45.401536357339644,139.41822663873648,2335.6628073715974,0,0,15.483689048583782,0.4540153635733964,1.3941822663873649,23.356628073715974,0,0,0.01195813294883965,0,0.6151810844985736,0.03672082099855969,0.4078188251696134,0
23077,2721436.945811398,272.1436945811398,2.721436945811398,15483689.048583783,454015.3635733964,1394182.2663873648,23356628.073715974,0,0,1548.3689048583783,45.401536357339644,139.41822663873648,2335.6628073715974,0,0,15.483689048583782,0.4540153635733964,1.3941822663873649,23.356628073715974,0,0,0.16682927902194386,0,8.582461596130122,0.5122963692152304,5.689527024469536,0
44029,37459318.60216504,3745.9318602165044,37.45931860216504,7353342.213678158,3031872.549361132,4787864.020634463,22286239.246448185,0,0.5720431050285697,735.3342213678159,303.1872549361132,478.7864020634463,2228.6239246448185,0,5.720431050285697e-5,7.353342213678158,3.031872549361132,4.787864020634463,22.286239246448183,0,5.720431050285696e-7,0.08093773892581961,0,0.5949451318946336,0.12781503239510977,0.19630208151338757,1.5271049404393256e-8
24007,17682153.945655677,1768.2153945655677,17.682153945655678,7321148.16175926,1055138.3355265001,759208.3252626465,8546659.382077614,0,0,732.1148161759261,105.51383355265001,75.92083252626466,854.6659382077613,0,0,7.32114816175926,1.0551383355265,0.7592083252626466,8.546659382077612,0,0,0.0596725002377743,0,0.48334944986594464,0.04293641643410622,0.4140416481080344,0
13006,3032482.256379912,303.24822563799125,3.032482256379912,7247087.742971669,6194886.225829889,2671510.24941208,9289024.270623393,1997371.5125843529,0,724.7087742971669,619.4886225829889,267.151024941208,928.9024270623394,199.7371512584353,0,7.247087742971669,6.1948862258298885,2.67151024941208,9.289024270623393,1.997371512584353,0,2.04284335474568,0.6586589281378866,3.0631751434260184,0.880964841192921,2.3898203287834003,0
13006,24367398.055795953,2436.739805579595,24.367398055795952,7247087.742971669,6194886.225829889,2671510.24941208,9289024.270623393,1997371.5125843529,0,724.7087742971669,619.4886225829889,267.151024941208,928.9024270623394,199.7371512584353,0,7.247087742971669,6.1948862258298885,2.67151024941208,9.289024270623393,1.997371512584353,0,0.2542284659053449,0.08196901072534761,0.38120706401863597,0.10963461274342513,0.2974091746019596,0
13013,52357787.20390457,5235.778720390457,52.357787203904564,10607649.92446555,13056865.01461339,10121443.056812532,18571829.31692095,0,0,1060.7649924465552,1305.686501461339,1012.1443056812534,1857.182931692095,0,0,10.60764992446555,13.05686501461339,10.121443056812533,18.571829316920947,0,0,0.24937770887383257,0,0.3547099736013282,0.1933130408547466,0.20259927875016245,0
23102,8758599.89311819,875.859989311819,8.75859989311819,5570320.326432808,0,150758.09637040348,3037521.6354425666,0,0,557.0320326432809,0,15.075809637040349,303.7521635442567,0,0,5.5703203264328085,0,0.15075809637040347,3.0375216354425665,0,0,0,0,0.3468044747459248,0.017212579431657472,0.6359829646756124,0
34009,16959055.0207569,1695.90550207569,16.9590550207569,7497316.928042029,0,360442.9804482971,9061688.661329273,39606.65531373485,0,749.7316928042029,0,36.04429804482971,906.1688661329273,3.9606655313734853,0,7.497316928042029,0,0.36044298044829703,9.061688661329272,0.03960665531373485,0,0,0.002335428198402482,0.5343274522217359,0.021253718441690047,0.4420834131893403,0
46021,84230860.60388744,8423.086060388745,84.23086060388744,29157749.071016945,3425317.594917135,7065799.191942134,44581992.8370275,0,1.9089837297797203,2915.7749071016947,342.5317594917135,706.5799191942134,4458.19928370275,0,1.9089837297797205e-4,29.157749071016944,3.425317594917135,7.0657991919421335,44.58199283702749,0,1.90898372977972e-6,0.04066582687579769,0,0.5292833590610369,0.08388610945304804,0.34616468194640826,2.266370919272807e-8
43018,5447010.21008555,544.701021008555,5.44701021008555,6111310.453022778,1016595.5650039198,767029.5917174916,5351702.563716643,537264.205826669,0,611.1310453022778,101.65955650039199,76.70295917174916,535.1702563716643,53.726420582666904,0,6.111310453022778,1.0165955650039198,0.7670295917174915,5.351702563716643,0.537264205826669,0,0.18663368082578888,0.09863469777087691,0.9825027597355264,0.14081662455805177,1.1219568565719273,0
43018,8336891.072672637,833.6891072672638,8.336891072672637,6111310.453022778,1016595.5650039198,767029.5917174916,5351702.563716643,537264.205826669,0,611.1310453022778,101.65955650039199,76.70295917174916,535.1702563716643,53.726420582666904,0,6.111310453022778,1.0165955650039198,0.7670295917174915,5.351702563716643,0.537264205826669,0,0.12193940836485224,0.06444419162291311,0.641930249185923,0.09200427174006456,0.7330442966989152,0
11021,6038291.274299984,603.8291274299984,6.038291274299984,5484.174072918759,3619113.192977308,0,2413694.061240676,0,0,0.5484174072918759,361.9113192977308,0,241.3694061240676,0,0,0.005484174072918758,3.619113192977308,0,2.413694061240676,0,0,0.5993604860336702,0,0.39973130668833035,0,9.082327803993748e-4,0
42003,38218309.83812643,3821.830983812643,38.21830983812643,7834904.5395350475,2010921.1043092427,5492342.106492419,21525497.395994376,1354643.287274902,1.4045204352587461,783.4904539535048,201.09211043092427,549.234210649242,2152.5497395994375,135.4643287274902,1.404520435258746e-4,7.834904539535047,2.0109211043092423,5.492342106492418,21.525497395994375,1.354643287274902,1.404520435258746e-6,0.052616693747748,0.03544487689310414,0.5632247340912138,0.14370970693772755,0.20500395158027054,3.6749935860784776e-8
23044,10176897.495356014,1017.6897495356014,10.176897495356014,4509471.636161018,792874.7873723091,629413.1507380804,4245137.237392785,0,0.6836918210610747,450.9471636161018,79.28747873723091,62.94131507380804,424.51372373927853,0,6.836918210610748e-5,4.509471636161018,0.7928747873723091,0.6294131507380804,4.245137237392785,0,6.836918210610747e-7,0.07790928303386359,0,0.4171347151064411,0.06184725266470436,0.4431086820142198,6.718077109188349e-8
23023,35297719.01564462,3529.771901564462,35.29771901564462,7217449.851313695,120231.89054516806,2961581.111618748,24998456.29075038,0,0,721.7449851313696,12.023189054516806,296.1581111618748,2499.8456290750382,0,0,7.217449851313695,0.12023189054516806,2.961581111618748,24.998456290750383,0,0,0.0034062226653195074,0,0.7082173292747498,0.08390290347957383,0.20447354822318078,0
23062,45094948.93622202,4509.494893622202,45.09494893622202,22008762.43355986,3862323.6573909433,153398.18842453952,19070454.542388868,0,10.114457804709673,2200.876243355986,386.23236573909435,15.339818842453953,1907.045454238887,0,0.0010114457804709673,22.00876243355986,3.862323657390943,0.1533981884245395,19.070454542388866,0,1.0114457804709672e-5,0.08564869788085235,0,0.42289557904501224,0.0034016711858680946,0.48805382759579014,2.2429247716888637e-7
33016,3630344.242164802,363.0344242164802,3.6303442421648016,289192.98326746264,0,979329.3785365967,2361822.2291604667,0,0,28.919298326746265,0,97.93293785365967,236.18222291604667,0,0,0.2891929832674626,0,0.9793293785365965,2.3618222291604667,0,0,0,0,0.6505780365754225,0.2697621253549815,0.07965993414856291,0
23096,54368.288380354425,5.436828838035443,0.05436828838035442,13415788.00215175,3464283.682922751,2492311.8326610136,22826754.8994084,988584.8305472035,0,1341.578800215175,346.42836829227514,249.23118326610137,2282.67548994084,98.85848305472037,0,13.41578800215175,3.4642836829227512,2.4923118326610134,22.8267548994084,0.9885848305472035,0,63.71882923161039,18.183114826627893,419.8542124356572,45.84127819557387,246.75759347611623,0
23096,43133356.256856285,4313.335625685629,43.13335625685628,13415788.00215175,3464283.682922751,2492311.8326610136,22826754.8994084,988584.8305472035,0,1341.578800215175,346.42836829227514,249.23118326610137,2282.67548994084,98.85848305472037,0,13.41578800215175,3.4642836829227512,2.4923118326610134,22.8267548994084,0.9885848305472035,0,0.08031565321031757,0.02291926518910901,0.5292135108493896,0.05778154191896085,0.3110304684444591,0
41024,30505826.81646715,3050.582681646715,30.50582681646715,9070778.145168504,707793.2658708212,2374351.02837111,18352904.81058814,0,0,907.0778145168504,70.77932658708212,237.435102837111,1835.2904810588143,0,0,9.070778145168504,0.707793265870821,2.37435102837111,18.35290481058814,0,0,0.023201904020800117,0,0.6016196486331975,0.07783270529449893,0.2973457562629336,0
71067,32175636.109669477,3217.5636109669476,32.175636109669476,8997269.089708483,14152457.458420727,0,8583128.41381763,442776.21642303985,4.931299598887563,899.7269089708483,1415.245745842073,0,858.3128413817628,44.277621642303984,4.931299598887563e-4,8.997269089708482,14.152457458420727,0,8.583128413817628,0.4427762164230398,4.931299598887563e-6,0.4398501216940232,0.013761226504236104,0.26675862396511296,0,0.279629874574713,1.532619147630651e-7
72030,87233181.16895916,8723.318116895916,87.23318116895915,14521244.18395686,7354703.696234983,17017477.280811995,48339754.191325754,0,1.8166295606642962,1452.124418395686,735.4703696234984,1701.7477280811995,4833.975419132576,0,1.8166295606642963e-4,14.521244183956858,7.354703696234983,17.017477280811992,48.33975419132575,0,1.8166295606642962e-6,0.08431085050068154,0,0.554144117451111,0.1950803243991686,0.16646468682405524,2.0824983524855347e-8
71004,23264208.555636514,2326.4208555636515,23.264208555636515,30529187.673999406,21644491.92727023,8530489.922551995,16646547.038765695,1135810.5791540444,0,3052.918767399941,2164.4491927270233,853.0489922551996,1664.6547038765696,113.58105791540444,0,30.529187673999406,21.64449192727023,8.530489922551995,16.646547038765693,1.1358105791540443,0,0.9303773165335618,0.048822231645566004,0.7155432345336555,0.36667870742953795,1.312281378538567,0
71004,55342618.85496901,5534.261885496901,55.342618854969004,30529187.673999406,21644491.92727023,8530489.922551995,16646547.038765695,1135810.5791540444,0,3052.918767399941,2164.4491927270233,853.0489922551996,1664.6547038765696,113.58105791540444,0,30.529187673999406,21.64449192727023,8.530489922551995,16.646547038765693,1.1358105791540443,0,0.39109988603885615,0.02052325319353882,0.3007907356605164,0.15413961426196718,0.5516397363486586,0
11025,5636367.159772121,563.6367159772121,5.636367159772121,412517.73427478265,2603272.407841222,112767.97507436138,2507809.1245881575,0,0,41.25177342747827,260.3272407841222,11.27679750743614,250.78091245881578,0,0,0.41251773427478267,2.6032724078412217,0.11276797507436138,2.5078091245881575,0,0,0.4618706223436431,0,0.44493359880578615,0.020007208877237267,0.0731885845228473,0
11008,38593544.969252676,3859.3544969252675,38.593544969252676,24694636.276382606,9631047.131461969,674282.4210868081,3524227.7758179246,69350.39608526489,0.9684181027114391,2469.4636276382607,963.1047131461969,67.42824210868082,352.4227775817925,6.935039608526489,9.684181027114391e-5,24.694636276382607,9.631047131461969,0.6742824210868081,3.5242277758179243,0.06935039608526489,9.68418102711439e-7,0.2495507251053249,0.001796942886187731,0.09131650846341435,0.01747137822203185,0.6398644202302931,2.509274811326542e-8
71002,22167857.966662247,2216.785796666225,22.167857966662247,6433739.600692273,9515777.032522552,0,6218336.924872385,0,4.408575036562979,643.3739600692273,951.5777032522553,0,621.8336924872385,0,4.4085750365629794e-4,6.433739600692273,9.515777032522552,0,6.218336924872386,0,4.408575036562979e-6,0.4292601047351133,0,0.2805114023296254,0,0.29022829406286493,1.9887239638547568e-7
11050,5410423.257246667,541.0423257246667,5.410423257246666,2660494.915402559,3260588.7869121,0,1733919.3469152655,224600.8393099371,0,266.04949154025593,326.05887869121,0,173.39193469152656,22.46008393099371,0,2.660494915402559,3.2605887869120997,0,1.7339193469152654,0.22460083930993707,0,0.6026494845010324,0.04151261900057615,0.3204775790124869,0,0.49173508040043246,0
11050,2469180.552742558,246.9180552742558,2.469180552742558,2660494.915402559,3260588.7869121,0,1733919.3469152655,224600.8393099371,0,266.04949154025593,326.05887869121,0,173.39193469152656,22.46008393099371,0,2.660494915402559,3.2605887869120997,0,1.7339193469152654,0.22460083930993707,0,1.3205145258780335,0.0909616913434983,0.702224608479673,0,1.0774809126240303,0
35011,78501989.6235553,7850.198962355531,78.5019896235553,9371350.779323768,848709.2310104067,10532185.547713326,54800673.21257254,2226181.2992448723,722889.5536903981,937.1350779323768,84.87092310104067,1053.2185547713327,5480.067321257254,222.61812992448725,72.28895536903981,9.371350779323768,0.8487092310104067,10.532185547713325,54.800673212572534,2.2261812992448724,0.7228895536903981,0.010811308542372831,0.028358278687205203,0.6980800547267791,0.13416456828952827,0.11937723902620426,0.009208550727910315
24104,33430094.412022274,3343.0094412022277,33.43009441202227,12052182.871786883,12207389.526352804,0,8759420.835765382,411108.5439713431,0,1205.2182871786883,1220.7389526352804,0,875.9420835765383,41.11085439713431,0,12.052182871786883,12.207389526352804,0,8.7594208357653809,0.41110854397134305,0,0.3651616826413368,0.012297558568171392,0.26202201907677775,0,0.36051896004973966,0
13023,44616618.29809185,4461.661829809185,44.61661829809185,5586576.3289713105,6099506.752179436,8655072.422332251,24275447.123991754,0,15.670617098920047,558.6576328971311,609.9506752179436,865.5072422332253,2427.5447123991753,0,0.0015670617098920048,5.58657632897131,6.099506752179436,8.655072422332251,24.275447123991754,0,1.5670617098920047e-5,0.13670930215794275,0,0.54408980442675,0.19398763851859227,0.12521290366845744,3.5122825746724606e-7
37011,34662830.63617692,3466.2830636176923,34.66283063617692,3405321.48616425,231195.39621064079,3701356.8609385574,27324953.871640705,0,3.021222768817097,340.532148616425,23.119539621064078,370.1356860938558,2732.4953871640705,0,3.021222768817097e-4,3.40532148616425,0.23119539621064078,3.7013568609385574,27.324953871640705,0,3.0212227688170967e-6,0.006669836016489278,0,0.7883070531211084,0.1067817253526757,0.0982412983494251,8.716030149205142e-8
11030,5245622.897203351,524.5622897203351,5.245622897203351,989376.1958096015,2831582.8512150478,0,884196.9938962064,540466.427704828,0.4285776679171249,98.93761958096015,283.1582851215048,0,88.41969938962063,54.046642770482805,4.2857766791712496e-5,0.9893761958096015,2.831582851215048,0,0.8841969938962063,0.5404664277048279,4.285776679171249e-7,0.5397991633604994,0.1030318874033,0.16855900838156068,0,0.1886098591526808,8.17019591983283e-8
72003,59257887.27932233,5925.788727932234,59.25788727932233,9888848.0059472,8760102.385800395,12390615.238957409,27863783.722379062,354537.6792508005,0.24698746390640736,988.8848005947201,876.0102385800395,1239.061523895741,2786.378372237906,35.45376792508005,2.4698746390640737e-5,9.888848005947201,8.760102385800394,12.390615238957407,27.86378372237906,0.3545376792508005,2.4698746390640734e-7,0.14783015034788757,0.005982961855856009,0.4702122367447608,0.20909647319270924,0.16687817369077637,4.1680099518598945e-9
71057,51273966.607473984,5127.3966607473985,51.27396660747398,14298194.13460355,14876330.839153308,10156725.46171954,12184616.639214942,115623.04827135507,0,1429.819413460355,1487.6330839153309,1015.6725461719542,1218.4616639214944,11.56230482713551,0,14.29819413460355,14.876330839153308,10.15672546171954,12.184616639214942,0.11562304827135507,0,0.29013419135364593,0.002255004945423926,0.23763748828901493,0.19808737520687622,0.27885874802827065,0
71057,357524.1367430362,35.752413674303625,0.3575241367430362,14298194.13460355,14876330.839153308,10156725.46171954,12184616.639214942,115623.04827135507,0,1429.819413460355,1487.6330839153309,1015.6725461719542,1218.4616639214944,11.56230482713551,0,14.29819413460355,14.876330839153308,10.15672546171954,12.184616639214942,0.11562304827135507,0,41.60930496797589,0.32339927962529974,34.08054278576556,28.4085028614991,39.992248536999085,0
44012,7010743.547308106,701.0743547308107,7.010743547308105,6571993.3274243465,0,762945.7595339117,10455173.118041415,0,0,657.1993327424346,0,76.29457595339117,1045.5173118041414,0,0,6.571993327424346,0,0.7629457595339117,10.455173118041413,0,0,0,0,1.4913073124826903,0.1088252272224189,0.9374174483885914,0
44012,10779369.17027194,1077.936917027194,10.77936917027194,6571993.3274243465,0,762945.7595339117,10455173.118041415,0,0,657.1993327424346,0,76.29457595339117,1045.5173118041414,0,0,6.571993327424346,0,0.7629457595339117,10.455173118041413,0,0,0,0,0.9699243947294601,0.07077833103981764,0.6096825541098477,0
71022,70917731.52337384,7091.773152337385,70.91773152337385,44457440.396058105,8529286.002872694,10073223.383782597,36581603.243872754,3053053.006268007,0,4445.744039605811,852.9286002872694,1007.3223383782597,3658.1603243872755,305.3053006268007,0,44.457440396058104,8.529286002872693,10.073223383782596,36.581603243872756,3.053053006268007,0,0.1202701471078713,0.043050629802812414,0.515831548162476,0.14204097011284905,0.6268875137581824,0
71022,31776875.959000703,3177.6875959000704,31.7768759590007,44457440.396058105,8529286.002872694,10073223.383782597,36581603.243872754,3053053.006268007,0,4445.744039605811,852.9286002872694,1007.3223383782597,3658.1603243872755,305.3053006268007,0,44.457440396058104,8.529286002872693,10.073223383782596,36.581603243872756,3.053053006268007,0,0.2684117222183007,0.09607782118692632,1.1512020027101224,0.31699854311604814,1.3990500656332037,0
24009,21028391.689160816,2102.8391689160817,21.028391689160816,6113919.406789638,2470950.174259932,1445147.8652124254,19960057.33899462,0,0,611.3919406789638,247.0950174259932,144.51478652124257,1996.0057338994618,0,0,6.113919406789638,2.470950174259932,1.4451478652124252,19.960057338994616,0,0,0.11750542841246364,0,0.9491956224727888,0.06872365165032253,0.29074593517016745,0
24009,8961683.084015632,896.1683084015632,8.961683084015633,6113919.406789638,2470950.174259932,1445147.8652124254,19960057.33899462,0,0,611.3919406789638,247.0950174259932,144.51478652124257,1996.0057338994618,0,0,6.113919406789638,2.470950174259932,1.4451478652124252,19.960057338994616,0,0,0.2757238959573569,0,2.2272665917628873,0.1612585327626728,0.6822289239054476,0
24137,26971755.051604353,2697.1755051604355,26.97175505160435,6981182.246979558,357023.34391734574,2137156.4979486866,17496392.410543613,0,0.5522151477634907,698.1182246979558,35.702334391734574,213.71564979486868,1749.6392410543613,0,5.522151477634907e-5,6.981182246979557,0.35702334391734575,2.1371564979486863,17.496392410543613,0,5.522151477634907e-7,0.01323693409028305,0,0.6486931375829353,0.07923683475026823,0.2588330731026826,2.0473830742825297e-8
71016,87467419.63665944,8746.741963665945,87.46741963665944,51252284.85743492,25195490.94935733,792837.51274431,6506655.447218363,3720160.001058254,0,5125.2284857434925,2519.549094935733,79.283751274431,650.6655447218363,372.0160001058254,0,51.25228485743492,25.195490949357332,0.7928375127443099,6.506655447218363,3.720160001058254,0,0.2880557246803399,0.042531950942554804,0.07438947523828959,0.009064375238663323,0.5859585782950661,0
24014,18758980.16732704,1875.898016732704,18.75898016732704,9042108.170893181,2047033.2193422583,2269261.2055921126,5400577.823434937,0,0,904.2108170893182,204.70332193422584,226.92612055921128,540.0577823434937,0,0,9.042108170893181,2.0470332193422585,2.2692612055921124,5.400577823434936,0,0,0.10912284149154465,0,0.28789293315855474,0.12096932697570302,0.4820149118043227,0
11038,7626934.76405697,762.6934764056971,7.62693476405697,1263818.3825638217,2524507.1696348963,262161.7478445486,3378302.659806365,294757.03972947603,0,126.38183825638218,252.4507169634896,26.21617478445486,337.83026598063657,29.475703972947606,0,1.2638183825638216,2.5245071696348957,0.2621617478445486,3.3783026598063652,0.29475703972947603,0,0.33099891997660713,0.038646854712664,0.4429436941990252,0.03437314674304331,0.16570462730581467,0
11038,96612.2257279602,9.66122257279602,0.0966122257279602,1263818.3825638217,2524507.1696348963,262161.7478445486,3378302.659806365,294757.03972947603,0,126.38183825638218,252.4507169634896,26.21617478445486,337.83026598063657,29.475703972947606,0,1.2638183825638216,2.5245071696348957,0.2621617478445486,3.3783026598063652,0.29475703972947603,0,26.130307532127247,3.0509289844895005,34.96765170609937,2.713546301921883,13.081350450640373,0
38008,26430680.90806634,2643.0680908066342,26.43068090806634,4471644.038829501,5931358.000262612,705603.2781244355,11363479.818576522,2028084.6533374654,1930511.1189358067,447.1644038829501,593.1358000262612,70.56032781244356,1136.3479818576523,202.80846533374654,193.05111189358067,4.471644038829501,5.931358000262611,0.7056032781244355,11.363479818576522,2.0280846533374652,1.9305111189358066,0.22441185003495046,0.07673221361158794,0.4299351900203418,0.026696371560715013,0.16918383806997597,0.07304053670242891
73032,29199854.07673765,2919.985407673765,29.199854076737648,7692157.646246795,1165528.8331665187,171579.34889246858,21072992.01508447,0,0,769.2157646246794,116.55288331665187,17.15793488924686,2107.2992015084474,0,0,7.692157646246794,1.1655288331665188,0.17157934889246856,21.072992015084473,0,0,0.039915570471807556,0,0.7216814152462658,0.005876034463787234,0.263431372842881,0
73032,902404.8613247307,90.24048613247307,0.9024048613247306,7692157.646246795,1165528.8331665187,171579.34889246858,21072992.01508447,0,0,769.2157646246794,116.55288331665187,17.15793488924686,2107.2992015084474,0,0,7.692157646246794,1.1655288331665188,0.17157934889246856,21.072992015084473,0,0,1.2915808448278103,0,23.352037337375723,0.19013566553773883,8.524064946807473,0
72029,40881949.05851256,4088.1949058512564,40.88194905851256,14479633.369211204,12549922.139136644,4038100.6700809817,9705442.01077486,108850.32631173589,0.5429971367120743,1447.9633369211206,1254.9922139136645,403.8100670080982,970.5442010774862,10.885032631173589,5.4299713671207434e-5,14.479633369211204,12.549922139136644,4.038100670080982,9.70544201077486,0.10885032631173588,5.429971367120743e-7,0.30697954545108613,0.002662552271075509,0.23740164630810243,0.09877466126434978,0.35418158142331063,1.3282075566771682e-8
36012,35477144.08774872,3547.7144087748725,35.47714408774872,5814758.0694744615,0,1315363.2163678373,28347023.108650822,0,0,581.4758069474461,0,131.53632163678375,2834.7023108650824,0,0,5.814758069474461,0,1.3153632163678373,28.34702310865082,0,0,0,0,0.7990221264298404,0.03707635578316097,0.1639015264332527,0
33039,95241701.78897151,9524.170178897151,95.24170178897151,4509063.222770485,1613252.690517918,11310292.258842228,77806237.61535077,2855.701228193869,0.30026192869991064,450.9063222770485,161.32526905179182,1131.0292258842228,7780.623761535077,0.28557012281938693,3.0026192869991066e-5,4.509063222770484,1.613252690517918,11.310292258842228,77.80623761535077,0.002855701228193869,3.0026192869991065e-7,0.01693851180958974,2.9983727448731333e-5,0.8169345586426756,0.11875357166446494,0.04734337100319023,3.152630865051168e-9
34002,42358385.77784958,4235.838577784958,42.35838577784958,11005429.75123336,388593.51806336397,1205695.2623030124,29758667.362249523,0,0,1100.542975123336,38.8593518063364,120.56952623030125,2975.8667362249525,0,0,11.00542975123336,0.38859351806336395,1.2056952623030124,29.758667362249522,0,0,0.009173945393041175,0,0.7025448872938682,0.028464145650552747,0.2598170244010672,0
44081,28175833.81953315,2817.583381953315,28.17583381953315,9406983.518364973,0,3384241.0199767016,19950202.080042195,0,0,940.6983518364974,0,338.42410199767016,1995.0202080042195,0,0,9.406983518364973,0,3.3842410199767015,19.950202080042192,0,0,0,0,0.7080607519132774,0.1201114771492777,0.33386708548243554,0
44081,4565593.467985791,456.55934679857916,4.565593467985791,9406983.518364973,0,3384241.0199767016,19950202.080042195,0,0,940.6983518364974,0,338.42410199767016,1995.0202080042195,0,0,9.406983518364973,0,3.3842410199767015,19.950202080042192,0,0,0,0,4.369684296233158,0.7412488745892944,2.060407608414392,0
72004,64977261.257723264,6497.726125772327,64.97726125772326,11783445.504883716,3232167.0429804823,10014342.102557527,39619502.367899574,327803.5557011032,0.6837008558213711,1178.3445504883716,323.2167042980483,1001.4342102557528,3961.950236789957,32.780355570110316,6.83700855821371e-5,11.783445504883716,3.2321670429804823,10.014342102557526,39.61950236789957,0.32780355570110314,6.837008558213711e-7,0.049743048266693506,0.005044896466179391,0.6097441104935822,0.15412071713575357,0.18134721711563556,1.0522155637024571e-8
