"afschotjaar","gemeente_afschot_locatie","UTM5","aantal","wildsoort","dataSource"
2021,"Houthalen-Helchteren","FS66C",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",4,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",9,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",8,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",10,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",3,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS66C",9,"Wild zwijn","waarnemingen.be"
2022,"Houthalen-Helchteren","FS66C",2,"Wild zwijn","waarnemingen.be"
2013,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2016,"Houthalen-Helchteren","FS66D",20,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS66D",18,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS66D",5,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS66D",5,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS66D",7,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS66D",6,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS66D",3,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS66D",6,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS66D",3,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS66D",7,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS66D",4,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS66D",1,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS75A",15,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS75A",9,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS75A",20,"Wild zwijn","waarnemingen.be"
2019,"Houthalen-Helchteren","FS75A",2,"Wild zwijn","waarnemingen.be"
2020,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",6,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",5,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",4,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75A",8,"Wild zwijn","waarnemingen.be"
2014,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2015,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2016,"Houthalen-Helchteren","FS75C",10,"Wild zwijn","waarnemingen.be"
2017,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2018,"Houthalen-Helchteren","FS75C",2,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2021,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2022,"Houthalen-Helchteren","FS75C",1,"Wild zwijn","waarnemingen.be"
2015,"Kapellen","FS08A",1,"Wild zwijn","waarnemingen.be"
2011,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2013,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2014,"Bilzen","FS74D",4,"Wild zwijn","waarnemingen.be"
2014,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2015,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2015,"Bilzen","FS74D",8,"Wild zwijn","waarnemingen.be"
2015,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2015,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2016,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2016,"Bilzen","FS74D",3,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",2,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",9,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",6,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",16,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",8,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",3,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS74D",4,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",5,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",4,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2019,"Bilzen","FS74D",12,"Wild zwijn","waarnemingen.be"
2020,"Bilzen","FS74D",4,"Wild zwijn","waarnemingen.be"
2020,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2020,"Bilzen","FS74D",13,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS74D",13,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS74D",6,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS74D",13,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS74D",6,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2020,"Bilzen","FS74D",1,"Wild zwijn","waarnemingen.be"
2014,"Bilzen","FS84C",5,"Wild zwijn","waarnemingen.be"
2016,"Bilzen","FS84C",2,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS84C",10,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS84C",6,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS84C",3,"Wild zwijn","waarnemingen.be"
2015,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2016,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2017,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2018,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2021,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2022,"Bilzen","FS84C",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS63B",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS64B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS64B",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS64B",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS64D",3,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS64D",1,"Wild zwijn","waarnemingen.be"
2014,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2014,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",2,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",13,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",10,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",10,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",2,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74A",3,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",4,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",17,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",4,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2015,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",11,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",7,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",2,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",2,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",8,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",2,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",5,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74A",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74A",7,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74A",12,"Wild zwijn","waarnemingen.be"
2015,"Diepenbeek","FS74C",3,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74C",7,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2016,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74C",4,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74C",4,"Wild zwijn","waarnemingen.be"
2017,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2018,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74C",10,"Wild zwijn","waarnemingen.be"
2019,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2020,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2021,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2022,"Diepenbeek","FS74C",1,"Wild zwijn","waarnemingen.be"
2019,"Opglabbeek","FS75B",2,"Wild zwijn","waarnemingen.be"
2020,"Opglabbeek","FS75B",6,"Wild zwijn","waarnemingen.be"
2020,"Opglabbeek","FS75B",1,"Wild zwijn","waarnemingen.be"
2022,"Opglabbeek","FS75B",3,"Wild zwijn","waarnemingen.be"
2022,"Opglabbeek","FS75B",1,"Wild zwijn","waarnemingen.be"
2016,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2016,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2017,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2017,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2016,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2017,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2019,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2019,"Opglabbeek","FS85A",4,"Wild zwijn","waarnemingen.be"
2019,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2020,"Opglabbeek","FS85A",1,"Wild zwijn","waarnemingen.be"
2014,"Hoegaarden","FS22B",2,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS22B",1,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS22B",1,"Wild zwijn","waarnemingen.be"
2021,"Hoegaarden","FS22B",1,"Wild zwijn","waarnemingen.be"
2015,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2015,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2019,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2019,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2019,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2019,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2019,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2020,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2022,"Hoegaarden","FS32A",1,"Wild zwijn","waarnemingen.be"
2016,"Hoegaarden","FS32D",1,"Wild zwijn","waarnemingen.be"
2017,"Maasmechelen","FS84A",1,"Wild zwijn","waarnemingen.be"
2012,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",8,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2013,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2014,"Maasmechelen","FS84B",2,"Wild zwijn","waarnemingen.be"
2014,"Maasmechelen","FS84B",2,"Wild zwijn","waarnemingen.be"
2014,"Maasmechelen","FS84B",2,"Wild zwijn","waarnemingen.be"
2015,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2015,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2016,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2016,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2016,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2016,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2016,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2017,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2017,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2018,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS84B",1,"Wild zwijn","waarnemingen.be"
2008,"Maasmechelen","FS85C",3,"Wild zwijn","waarnemingen.be"
2014,"Maasmechelen","FS85C",1,"Wild zwijn","waarnemingen.be"
2014,"Maasmechelen","FS85C",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85C",1,"Wild zwijn","waarnemingen.be"
2015,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2019,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",8,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",2,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",1,"Wild zwijn","waarnemingen.be"
2020,"Maasmechelen","FS85D",3,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS94A",1,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS94A",2,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS94A",6,"Wild zwijn","waarnemingen.be"
2017,"Maasmechelen","FS94C",15,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS95C",1,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS95C",1,"Wild zwijn","waarnemingen.be"
2021,"Maasmechelen","FS95C",1,"Wild zwijn","waarnemingen.be"
2019,"Diest","FS45C",1,"Wild zwijn","waarnemingen.be"
2019,"Diest","FS45C",1,"Wild zwijn","waarnemingen.be"
2012,"Oudenaarde","ES43C",1,"Wild zwijn","waarnemingen.be"
2012,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2011,"Oudenaarde","ES43D",2,"Wild zwijn","waarnemingen.be"
2012,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2012,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2014,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2014,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2012,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2014,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2019,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2021,"Oudenaarde","ES43D",1,"Wild zwijn","waarnemingen.be"
2010,"Zedelgem","ES06B",4,"Wild zwijn","waarnemingen.be"
2010,"Zedelgem","ES06B",10,"Wild zwijn","waarnemingen.be"
2011,"Zedelgem","ES06B",7,"Wild zwijn","waarnemingen.be"
2011,"Zedelgem","ES06B",1,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",5,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",3,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",8,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",6,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",4,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",3,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",5,"Wild zwijn","waarnemingen.be"
2012,"Zedelgem","ES06B",7,"Wild zwijn","waarnemingen.be"
